loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-04-09 17:44:39.974,271,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.958083,52.87932968139648,619804.9594276251,0.0003814697265625,-0.1086578369140625,-0.88092041015625,619804.9669076251,-0.2031957290636288,0.03461230573943284,0.1087240841347029
2015-04-09 17:44:40.009,272,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.997797,52.84782028198242,619804.978911625,-0.0141448974609375,-0.13226318359375,-0.866790771484375,619804.9669076251,-0.2031957290636288,0.03461230573943284,0.1087240841347029
2015-04-09 17:44:40.013,273,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590679.997797,52.84782028198242,619804.9983516251,-0.0218048095703125,-0.154083251953125,-0.870635986328125,619804.988575625,-0.2649515052653672,0.06678089486260896,0.03404505242724596
2015-04-09 17:44:40.032,274,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.017854,52.74903869628906,619805.017822625,-0.0243682861328125,-0.148101806640625,-0.8915557861328125,619805.010242625,-0.2440933612917576,0.06911701977082647,-0.02261529766084388
2015-04-09 17:44:40.052,275,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.038178,52.45444488525391,619805.0372926251,-0.0041046142578125,-0.1336822509765625,-0.9393310546875,619805.031940625,-0.1642861465892441,0.02818796224183469,-0.12112962112451
2015-04-09 17:44:40.095,276,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.077156,52.65755462646484,619805.0567576251,0.0226593017578125,-0.13165283203125,-0.993682861328125,619805.0536086251,-0.07054527306343597,0.001882854890686021,-0.1538473540644605
2015-04-09 17:44:40.097,277,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.077156,52.65755462646484,619805.0762336251,0.03912353515625,-0.133148193359375,-1.031661987304688,619805.0536086251,-0.07054527306343597,0.001882854890686021,-0.1538473540644605
2015-04-09 17:44:40.110,278,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.077156,52.65755462646484,619805.095702625,0.0670013427734375,-0.1524505615234375,-1.0345458984375,619805.096943625,0.2053456990116497,0.0964090946219585,-0.1841589209595244
2015-04-09 17:44:40.130,279,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.117166,52.53814315795898,619805.1151436251,0.045318603515625,-0.1928558349609375,-1.045928955078125,619805.118610625,0.2218082956060836,0.1181777733722662,-0.1558646985901955
2015-04-09 17:44:40.175,280,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.137295,52.66036605834961,619805.134612625,0.0282135009765625,-0.21893310546875,-1.0430908203125,619805.1402786251,0.163207300031653,0.08305360807132013,-0.1873179626445763
2015-04-09 17:44:40.177,281,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.176104,52.74343109130859,619805.1540826251,0.0236358642578125,-0.2262725830078125,-1.0465087890625,619805.1402786251,0.163207300031653,0.08305360807132013,-0.1873179626445763
2015-04-09 17:44:40.188,282,1428590679.835889,51.7356430320551,39.26790341738543,92.99146,1428590680.176104,52.74343109130859,619805.173552625,0.004913330078125,-0.2193450927734375,-1.055709838867188,619805.1619566251,0.08995332582349742,0.006785734457521899,-0.302955879285234
